Date	AAPL	AMZN	CLAR	COLM	COST	DAL	DNKN	FSLR	GE	GOOG	GOOGL	IBM	MSFT	NFLX	NVDA	TCEHY	TMUS	TRIP	VFC	VTI	VWAGY	YELP
2015-06-23	127.029999	445.98999	9.69	61.630001	139.649994	43.099998	54.959999	51.490002	26.490385	540.47998	563.3900150000002	168.619995	45.91	97.312859	21.219999	20.5	39.5	90.239998	71.269997	110.720001	24.448	46.02
2015-06-24	128.110001	440.839996	9.67	61.639999	138.339996	42.66	54.310001	51.360001	26.211538	537.840027	558.570007	166.970001	45.639999	96.944283	21.01	21.07	39.029999	88.980003	70.260002	109.879997	24.0625	45.25
2015-06-25	127.5	440.100006	9.72	61.450001	137.449997	42.599998	54.599998	50.970001	26.0	535.22998	557.950012	166.080002	45.650002	94.891426	21.17	20.85	39.299999	88.160004	70.510002	109.540001	24.110001	44.880001
2015-06-26	126.75	438.100006	9.6	63.040001	138.059998	42.349998	55.48	49.950001	26.048077	531.6900019999998	553.0599980000002	165.46000700000005	45.259998	93.08857	20.74	20.43	39.099998	88.839996	70.779999	109.010002	24.365	44.509998
2015-06-29	124.529999	429.859985	9.48	60.869999	135.690002	41.119999	54.970001	47.84	25.615385	521.52002	541.25	162.970001	44.369999	92.23143	20.120001	19.48	38.68	85.769997	68.839996	106.690002	23.280001	42.470001
2015-06-30	125.43	434.089996	9.24	60.459999	135.059998	41.080002	55.0	46.98	25.548077	520.51001	540.039978	162.660004	44.150002	93.848572	20.110001	20.049999	38.77	87.139999	69.739998	107.019997	23.155001	43.029999
2015-07-01	126.599998	437.39001500000006	9.41	61.669998	136.490005	40.27	55.0	46.040001	25.634615	521.840027	543.299988	164.490005	44.450001	93.635712	20.4	19.969999	38.630001	86.900002	71.589996	107.720001	23.815001	42.439999
2015-07-02	126.440002	437.709991	9.29	61.5	136.389999	40.0	55.27	45.169998	25.75	523.400024	547.340027	165.089996	44.400002	94.044289	20.42	20.190001	38.970001	86.870003	72.059998	107.580002	23.559999	38.18
2015-07-06	126.0	436.040009	9.11	60.279999	135.880005	40.48	55.560001	44.189999	25.298077	522.8599849999998	545.619995	164.729996	44.389999	94.571426	20.17	19.01	38.549999	86.889999	70.980003	107.300003	22.9025	37.490002
2015-07-07	125.690002	436.720001	9.02	60.759998	140.5	41.18	56.279999	45.119999	25.451923	525.02002	550.030029	165.0	44.299999	94.091431	19.790001	18.42	38.68	86.83000200000002	71.599998	107.900002	22.870001	36.299999
2015-07-08	122.57	429.700012	8.79	59.889999	139.899994	40.169998	55.380001	43.27	24.89423	516.830017	541.700012	163.160004	44.240002	93.507141	19.65	17.200001	38.470001	85.58000200000002	69.989998	106.089996	21.870001	35.400002
2015-07-09	120.07	434.39001500000006	8.94	59.380001	139.449997	40.549999	54.369999	43.650002	25.01923	520.679993	544.650024	163.850006	44.52	95.727142	19.41	18.639999	38.77	85.959999	69.900002	106.269997	22.355	34.75
2015-07-10	123.279999	443.51001	9.79	61.080002	142.720001	42.459999	55.27	44.029999	25.259615	530.130005	556.1099849999998	166.949997	44.610001	97.228569	19.75	19.190001	39.029999	88.440002	71.260002	107.599998	22.93	34.73
2015-07-13	125.660004	455.570007	9.83	62.259998	144.059998	43.369999	56.580002	46.009998	25.451923	546.549988	571.72998	169.380005	45.540001	101.087143	19.879999	19.450001	39.259998	90.300003	72.91999799999998	108.82	22.620001	35.43
2015-07-14	125.610001	465.570007	9.8	62.369999	143.929993	43.66	55.73	45.810001	25.634615	561.099976	584.179993	168.610001	45.619999	100.371429	19.889999	19.719999	39.439999	89.68	72.75	109.32	22.325001	35.99000200000001
2015-07-15	126.82	461.190002	9.75	61.790001	143.630005	43.990002	55.52	44.490002	25.740385	560.219971	583.960022	168.529999	45.759998	98.129997	19.75	19.110001	39.049999	90.379997	72.699997	109.190002	21.772499	35.0
2015-07-16	128.509995	475.48001100000016	9.98	61.650002	144.330002	44.470001	55.23	44.759998	26.0	579.849976	601.780029	171.0	46.66	115.809998	20.190001	19.450001	38.619999	91.110001	73.040001	109.940002	22.145	35.110001000000004
2015-07-17	129.619995	483.01001	9.97	61.060001	144.679993	44.939999	54.98	43.950001	26.192308	672.929993	699.619995	172.509995	46.619999	114.769997	20.07	19.91	38.040001	92.18	72.489998	109.959999	22.139999	34.959999
2015-07-20	132.070007	488.100006	10.02	61.490002	145.03999299999995	44.09	55.540001	43.279999	26.096153	663.02002	692.840027	173.220001	46.919998	110.550003	19.700001	20.17	38.080002	91.989998	72.870003	109.940002	21.795	34.549999
2015-07-21	130.75	488.0	10.07	61.400002	144.940002	44.650002	55.439999	43.48	25.817308	662.299988	695.349976	163.070007	47.279999	112.510002	19.790001	20.15	37.630001	92.550003	74.08000200000002	109.489998	21.806999	35.57
2015-07-22	125.220001	488.269989	10.18	61.619999	146.380005	45.220001	56.529999	42.5	25.60577	662.099976	695.099976	160.350006	45.540001	111.5	19.41	19.860001	37.73	91.75	74.16999799999998	109.330002	21.4175	34.439999
2015-07-23	125.160004	482.179993	10.11	60.43	145.600006	45.16	53.75	42.740002	25.25	644.280029	674.72998	161.729996	46.110001	110.099998	19.65	19.66	37.93	93.370003	74.66999799999998	108.699997	21.665001	35.040001000000004
2015-07-24	124.5	529.419983	10.08	59.689999	144.990005	44.099998	53.82	42.970001	24.759615	623.5599980000002	654.77002	159.75	45.939999	109.339996	19.42	19.26	37.400002	80.860001	74.5	107.559998	20.66	34.560001
2015-07-27	122.769997	531.409973	10.04	58.75	144.25	43.93	53.400002	42.27	24.951923	627.26001	658.27002	159.070007	45.349998	106.43	19.309999	18.34	36.5	80.599998	73.910004	106.849998	20.41	33.73
2015-07-28	123.379997	526.030029	9.8	60.099998	144.550003	44.91	53.759998	43.380001	25.096153	628.0	659.659973	160.050003	45.34	106.900002	19.73	18.809999	36.919998	79.339996	75.650002	108.120003	20.995001	33.509998
2015-07-29	122.989998	529.0	9.58	61.389999	145.380005	44.18	54.049999	45.540001	25.25	631.929993	661.429993	161.089996	46.290001	107.080002	19.969999	18.809999	37.040001	79.709999	76.0	108.839996	20.535	25.059999
2015-07-30	122.370003	536.76001	9.51	62.639999	145.300003	44.029999	54.02	45.310001	25.115385	632.590027	664.5599980000002	160.96000700000005	46.880001	111.559998	20.02	18.52	38.860001	78.690002	76.660004	108.949997	20.190001	26.030001
2015-07-31	121.300003	536.150024	9.49	71.540001	145.300003	44.34	53.889999	44.299999	25.096153	625.6099849999998	657.5	161.990005	46.700001	114.309998	19.950001	18.610001	40.66	79.379997	77.089996	108.839996	20.174999	26.4
2015-08-03	118.440002	535.030029	9.1	64.690002	145.520004	45.73	55.18	43.689999	24.875	631.210022	664.719971	158.71000700000005	46.810001	112.559998	20.290001	18.299999	41.490002	78.849998	75.900002	108.449997	20.25	25.92
2015-08-04	114.639999	531.900024	9.46	64.760002	144.839996	46.349998	54.27	44.5	24.903847	629.25	661.280029	157.600006	47.540001	121.150002	20.370001	18.42	41.209999	78.400002	76.230003	108.269997	20.254999	26.18
2015-08-05	115.400002	537.01001	9.45	65.970001	146.889999	46.299999	54.349998	51.919998	25.096153	643.780029	673.289978	157.899994	47.580002	123.709999	20.58	18.450001	40.740002	77.959999	76.720001	108.639999	20.83	26.129999
2015-08-06	115.129997	529.460022	9.46	66.370003	146.440002	46.040001	53.720001	51.200001	25.028847	642.679993	670.150024	156.320007	46.619999	126.449997	20.450001	18.030001	40.419998	76.120003	76.050003	107.709999	20.705	25.379999
2015-08-07	115.519997	522.619995	9.36	67.610001	145.259995	46.349998	53.349998	52.080002	24.798077	635.299988	664.3900150000002	155.119995	46.740002	123.519997	22.98	18.190001	40.360001	74.32	75.790001	107.43	20.985001	25.35
2015-08-10	119.720001	524.0	9.3	66.550003	146.25	46.32	52.68	53.48	25.23077	633.72998	663.1400150000002	156.75	47.330002	123.029999	23.780001	18.559999	41.470001	75.309998	76.540001	108.769997	21.4	26.0
2015-08-11	113.489998	527.460022	8.11	66.18	145.889999	47.099998	52.049999	51.439999	24.721153	660.780029	690.299988	155.509995	46.41	122.739998	23.66	18.07	40.950001	74.66999799999998	76.07	107.790001	20.540001	25.35
2015-08-12	115.239998	525.909973	7.76	64.43	146.490005	46.599998	52.110001	51.880001	24.865385	659.5599980000002	691.469971	156.160004	46.740002	120.510002	23.719999	17.16	41.360001	73.5	75.239998	107.900002	20.055	25.469999
2015-08-13	115.150002	529.659973	7.57	65.050003	145.270004	47.450001	52.310001	51.110001	24.798077	656.450012	686.51001	155.070007	46.73	123.730003	23.52	18.49	41.23	71.699997	75.41999799999998	107.75	20.049999	24.540001
2015-08-14	115.959999	531.52002	7.43	65.519997	146.089996	47.630001	52.43	51.509998	25.076923	657.119995	689.369995	155.75	47.0	123.389999	23.540001	18.549999	41.23	72.489998	75.940002	108.160004	20.0875	25.77
2015-08-17	117.160004	535.219971	7.6	66.260002	146.089996	47.990002	52.540001	51.740002	25.201923	660.869995	694.1099849999997	156.309998	47.32	125.360001	23.389999	18.34	42.0	73.5	76.150002	108.849998	19.700001	26.639999
2015-08-18	116.5	535.02002	7.5	66.690002	145.630005	47.360001	51.369999	51.630001	25.067308	656.130005	688.72998	156.009995	47.27	124.050003	23.08	18.0	42.040001	72.260002	76.190002	108.57	19.25	25.41
2015-08-19	115.010002	532.919983	7.55	65.839996	145.169998	47.080002	51.049999	49.939999	24.740385	660.900024	694.039978	153.940002	46.610001	122.059998	22.99	17.76	41.860001	71.75	75.58000200000002	107.599998	19.07	25.25
2015-08-20	112.650002	515.780029	7.56	64.599998	143.71000700000005	45.709999	50.029999	47.91	24.221153	646.830017	679.47998	152.660004	45.66	112.489998	22.16	17.15	40.740002	70.379997	74.16999799999998	105.260002	18.65	24.01
2015-08-21	105.760002	494.470001	7.5	62.630001	138.990005	43.599998	49.880001	45.27	23.64423	612.47998	644.030029	148.850006	43.07	103.959999	21.469999	16.6	40.130001	69.510002	72.129997	102.230003	18.540001	23.09
2015-08-24	103.120003	463.369995	7.12	58.110001	132.970001	42.150002	49.509998	43.610001	22.951923	589.6099849999998	618.1099849999998	143.470001	41.68	96.879997	20.709999	15.59	38.73	66.269997	69.43	98.120003	18.43	22.98
2015-08-25	103.739998	466.369995	7.02	58.889999	132.71000700000002	41.369999	49.880001	44.380001	22.375	582.0599980000002	612.469971	140.96000700000005	40.470001	101.519997	20.280001	17.15	38.130001	66.540001	69.129997	96.949997	18.629999	22.75
2015-08-26	109.690002	500.769989	7.16	60.860001	138.160004	43.700001	50.849998	46.09	23.086538	628.619995	659.73999	146.699997	42.709999	110.129997	21.809999	16.860001	38.959999	68.379997	71.91999799999998	100.470001	19.115	23.379999
2015-08-27	112.919998	518.369995	7.4	61.650002	140.21000700000002	43.860001	51.529999	47.84	24.048077	637.6099849999998	667.960022	148.53999299999995	43.900002	117.660004	22.629999	17.469998999999998	39.939999	70.339996	73.309998	102.900002	19.26	23.98
2015-08-28	113.290001	518.01001	7.5	60.639999	139.949997	43.939999	51.689999	47.799999	24.192308	630.380005	659.6900019999998	147.979996	43.93	117.629997	22.73	16.950001	40.0	70.599998	73.08000200000002	102.980003	18.995001	23.959999
2015-08-31	112.760002	512.8900150000002	7.45	61.369999	140.050003	43.779999	50.16	47.84	23.865385	618.25	647.820007	147.889999	43.52	115.029999	22.48	16.85	39.610001	69.900002	72.43	102.209999	18.620001	24.280001
2015-09-01	107.720001	496.540009	7.09	59.73	138.300003	43.77	49.439999	47.259998	22.961538	597.789978	629.5599980000002	142.679993	41.82	105.790001	21.559999	16.08	38.959999	68.190002	70.75	99.209999	18.075001	23.4
2015-09-02	112.339996	510.549988	7.27	60.779999	140.419998	45.990002	48.849998	47.959999	23.625	614.340027	644.909973	145.050003	43.360001	105.440002	22.209999	16.450001	39.32	69.730003	71.57	101.07	17.955	24.280001
2015-09-03	110.370003	504.720001	7.45	62.209999	140.479996	45.060001	48.93	48.290001	23.567308	606.25	637.049988	146.779999	43.5	101.059998	22.27	16.690001000000002	39.450001	69.470001	71.68	101.199997	18.049999	24.17
2015-09-04	109.269997	499.0	7.37	61.150002	138.479996	45.400002	48.84	46.939999	23.076923	600.700012	628.960022	143.699997	42.610001	98.790001	21.75	16.1	39.220001	67.209999	70.730003	99.760002	17.789499	24.209999
2015-09-08	112.309998	517.539978	7.35	62.810001	141.429993	46.59	49.439999	49.110001	24.0	614.659973	643.880005	147.229996	43.889999	94.949997	22.68	16.85	40.279999	67.599998	72.129997	102.269997	18.615	23.98
2015-09-09	110.150002	516.8900150000002	7.25	61.400002	139.679993	46.009998	48.049999	47.73	23.60577	612.719971	643.409973	145.050003	43.07	99.18	22.23	16.77	39.439999	66.91999799999999	70.769997	100.870003	18.700001	24.68
2015-09-10	112.57	522.23999	7.27	61.52	140.009995	46.490002	47.43	48.220001	23.73077	621.349976	651.080017	146.199997	43.290001	99.480003	22.58	16.6	39.650002	67.489998	70.550003	101.410004	18.870001	25.120001
2015-09-11	114.209999	529.4400019999998	7.05	62.93	141.050003	46.919998	47.82	48.790001	23.990385	625.77002	655.299988	147.369995	43.48	97.510002	22.65	16.559998999999998	39.82	66.91999799999999	71.019997	101.860001	18.9375	24.709999
2015-09-14	115.309998	521.380005	7.04	62.950001	141.149994	46.889999	47.700001	46.200001	23.817308	623.23999	652.469971	145.649994	43.040001	95.690002	22.690001	16.540001	39.950001	67.790001	70.459999	101.470001	18.7325	24.469999
2015-09-15	116.279999	522.369995	7.05	63.540001	142.429993	46.889999	47.57	46.580002	24.326923	635.1400150000002	665.070007	147.529999	43.98	99.160004	22.940001	16.950001	41.310001	70.059998	70.959999	102.75	18.8825	24.940001
2015-09-16	116.410004	527.3900150000002	7.19	65.660004	143.610001	47.09	47.77	47.759998	24.93269200000001	635.97998	665.52002	148.410004	44.299999	104.080002	23.1	17.73	41.529999	69.900002	71.959999	103.620003	18.950001	25.290001
2015-09-17	113.919998	538.869995	7.03	65.400002	143.350006	47.490002	47.799999	46.919998	24.375	642.900024	671.669983	148.139999	44.25	104.209999	23.309999	17.42	42.470001	69.889999	71.93	103.470001	19.014999	25.129999
2015-09-18	113.449997	540.26001	7.04	62.139999	141.809998	46.669998	47.830002	45.330002	23.846153	629.25	660.919983	144.509995	43.48	102.620003	23.290001	17.15	41.84	68.639999	70.620003	101.839996	18.155001	24.75
2015-09-21	115.209999	548.3900150000002	6.77	63.52	143.21000700000005	47.25	48.25	45.139999	24.125	635.4400019999998	666.97998	146.479996	44.110001	100.300003	23.530001	17.190001000000002	42.810001	68.379997	71.610001	102.25	15.05	24.23
2015-09-22	113.400002	538.400024	6.7	62.77	142.649994	46.459999	47.990002	44.419998	24.14423	622.6900019999998	653.200012	144.429993	43.900002	98.470001	22.889999	16.73	42.34	67.199997	71.029999	100.879997	12.72	23.35
2015-09-23	114.32	536.070007	6.65	61.970001	145.429993	46.59	48.41	43.369999	24.173077	622.3599849999998	653.289978	143.660004	43.869999	98.07	23.0	16.629998999999998	43.029999	65.690002	70.43	100.68	13.55	23.1
2015-09-24	115.0	533.75	6.72	60.470001	144.869995	45.91	47.889999	43.639999	23.951923	625.799988	654.909973	144.410004	43.91	103.760002	23.440001	16.860001	42.52	65.459999	70.050003	100.269997	13.58	22.58
2015-09-25	114.709999	524.25	6.5	60.130001	145.550003	46.040001	49.529999	43.290001	23.961538	611.969971	640.150024	145.419998	43.939999	102.239998	23.610001	16.76	42.73	64.889999	70.08000200000001	99.610001	12.84	22.17
2015-09-28	112.440002	504.05999800000006	6.27	58.970001	143.550003	44.66	48.779999	40.810001	23.375	594.8900150000002	624.25	142.520004	43.290001	99.470001	23.299999	16.469998999999998	40.540001	62.880001	68.029999	96.940002	11.985	21.379999
2015-09-29	109.059998	496.070007	6.3	58.939999	143.720001	44.040001	48.389999	41.02	23.625	594.969971	622.6099849999998	142.470001	43.439999	98.349998	23.709999	16.52	39.560001	63.419998	67.230003	96.889999	11.66	21.139999
2015-09-30	110.300003	511.89001500000006	6.28	58.790001	144.570007	44.869999	49.0	42.75	24.25	608.419983	638.369995	144.970001	44.259998	103.260002	24.65	16.879998999999998	39.810001	63.02	68.209999	98.720001	12.05	21.66
2015-10-01	109.580002	520.719971	5.8	58.349998	144.559998	45.41	43.0	42.68	24.221153	611.289978	642.0	143.589996	44.610001	105.980003	24.17	17.15	40.130001	64.129997	68.760002	98.919998	11.86	20.870001
2015-10-02	110.379997	532.539978	5.99	58.220001	145.860001	44.869999	43.299999	45.459999	24.490385	626.909973	656.98999	144.580002	45.57	106.110001	24.799999	17.780001000000006	40.700001	66.360001	70.220001	100.360001	11.535	22.379999
2015-10-05	110.779999	543.679993	6.13	60.139999	148.070007	46.959999	43.080002	46.66	25.788462	641.469971	671.679993	149.03999299999995	46.630001	111.25	25.42	18.25	40.959999	67.239998	71.699997	102.209999	11.68	22.68
2015-10-06	111.309998	537.47998	6.15	57.200001	148.410004	45.09	42.220001	48.880001	26.240385	645.4400019999998	671.6400150000002	148.779999	46.75	108.330002	25.75	18.1	40.650002	66.839996	69.75	101.879997	12.2125	22.68
2015-10-07	110.779999	541.9400019999998	6.47	57.77	147.96000700000005	45.990002	42.610001	49.91	26.701923	642.3599849999998	670.0	150.089996	46.799999	108.099998	26.02	18.450001	40.369999	67.730003	69.66999799999999	102.800003	13.3025	23.5
2015-10-08	109.5	533.159973	5.64	58.740002	151.660004	45.959999	42.259998	51.119999	26.951923	639.159973	667.0	152.279999	47.450001	114.93	26.17	18.68	39.560001	69.58000200000001	71.33000200000002	103.690002	13.385	23.610001
2015-10-09	112.120003	539.799988	5.53	58.419998	153.970001	47.209999	42.049999	51.200001	26.990385	643.6099849999998	671.23999	152.389999	47.110001	113.330002	26.07	18.58	39.610001	67.980003	71.360001	103.830002	14.145	24.879999
2015-10-12	111.599998	550.1900019999998	5.67	58.66	153.630005	48.5	42.439999	50.830002	27.009615000000004	646.669983	676.429993	151.139999	47.0	113.449997	26.35	18.58	40.529999	67.480003	71.559998	103.849998	15.235	22.74
2015-10-13	111.790001	548.900024	5.46	57.060001	152.279999	47.73	42.049999	50.580002	26.79807700000001	652.299988	683.169983	149.619995	46.889999	109.730003	26.4	18.389999	40.18	66.690002	70.349998	103.089996	14.625	22.49
2015-10-14	110.209999	544.830017	5.39	55.830002	149.839996	48.59	41.540001	51.950001	26.538462	651.159973	680.409973	150.009995	46.68	110.230003	27.360001	18.379999	39.509998	83.720001	70.309998	102.559998	14.6225	21.98
2015-10-15	111.860001	562.4400019999998	5.39	57.84	151.770004	48.93	42.16	52.48	26.951923	661.73999	693.02002	150.089996	47.009998	101.089996	27.43	18.889999	39.939999	83.360001	71.540001	104.110001	14.095	22.610001
2015-10-16	111.040001	570.76001	5.37	57.720001	152.059998	49.119999	42.669998	52.049999	27.865385	662.200012	695.320007	150.389999	47.509998	98.989998	27.860001	19.059999	40.540001	83.199997	72.93	104.510002	13.715	22.65
2015-10-19	111.730003	573.150024	5.17	57.959999	153.220001	50.27	42.09	51.189999	27.875	666.099976	699.950012	149.220001	47.619999	101.690002	27.809999	19.01	41.209999	84.139999	72.57	104.629997	13.4875	22.6
